,num__PassengerId,num__Pclass,num__Age,num__SibSp,num__Parch,num__Fare,onehotencoder__x0_female,onehotencoder__x0_male,onehotencoder__x1_C,onehotencoder__x1_Q,onehotencoder__x1_S
153,154.0,3.0,40.5,0.0,2.0,14.0,0.0,1.0,0.0,0.0,1.0
154,155.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
155,156.0,1.0,51.0,0.0,1.0,61.0,0.0,1.0,1.0,0.0,0.0
156,157.0,3.0,16.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
157,158.0,3.0,30.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
158,159.0,3.0,29.69911764705882,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
159,160.0,3.0,29.69911764705882,8.0,2.0,69.0,0.0,1.0,0.0,0.0,1.0
160,161.0,3.0,44.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,1.0
161,162.0,2.0,40.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0
162,163.0,3.0,26.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
163,164.0,3.0,17.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
164,165.0,3.0,1.0,4.0,1.0,39.0,0.0,1.0,0.0,0.0,1.0
165,166.0,3.0,9.0,0.0,2.0,20.0,0.0,1.0,0.0,0.0,1.0
166,167.0,1.0,29.69911764705882,0.0,1.0,55.0,1.0,0.0,0.0,0.0,1.0
167,168.0,3.0,45.0,1.0,4.0,27.0,1.0,0.0,0.0,0.0,1.0
168,169.0,1.0,29.69911764705882,0.0,0.0,25.0,0.0,1.0,0.0,0.0,1.0
169,170.0,3.0,28.0,0.0,0.0,56.0,0.0,1.0,0.0,0.0,1.0
170,171.0,1.0,61.0,0.0,0.0,33.0,0.0,1.0,0.0,0.0,1.0
171,172.0,3.0,4.0,4.0,1.0,29.0,0.0,1.0,0.0,1.0,0.0
172,173.0,3.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0
173,174.0,3.0,21.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
174,175.0,1.0,56.0,0.0,0.0,30.0,0.0,1.0,1.0,0.0,0.0
175,176.0,3.0,18.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0
176,177.0,3.0,29.69911764705882,3.0,1.0,25.0,0.0,1.0,0.0,0.0,1.0
177,178.0,1.0,50.0,0.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0
178,179.0,2.0,30.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
179,180.0,3.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
180,181.0,3.0,29.69911764705882,8.0,2.0,69.0,1.0,0.0,0.0,0.0,1.0
181,182.0,2.0,29.69911764705882,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0
182,183.0,3.0,9.0,4.0,2.0,31.0,0.0,1.0,0.0,0.0,1.0
183,184.0,2.0,1.0,2.0,1.0,39.0,0.0,1.0,0.0,0.0,1.0
184,185.0,3.0,4.0,0.0,2.0,22.0,1.0,0.0,0.0,0.0,1.0
185,186.0,1.0,29.69911764705882,0.0,0.0,50.0,0.0,1.0,0.0,0.0,1.0
186,187.0,3.0,29.69911764705882,1.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0
187,188.0,1.0,45.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
188,189.0,3.0,40.0,1.0,1.0,15.0,0.0,1.0,0.0,1.0,0.0
189,190.0,3.0,36.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
190,191.0,2.0,32.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
191,192.0,2.0,19.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
192,193.0,3.0,19.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0
193,194.0,2.0,3.0,1.0,1.0,26.0,0.0,1.0,0.0,0.0,1.0
194,195.0,1.0,44.0,0.0,0.0,27.0,1.0,0.0,1.0,0.0,0.0
195,196.0,1.0,58.0,0.0,0.0,146.0,1.0,0.0,1.0,0.0,0.0
196,197.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
197,198.0,3.0,42.0,0.0,1.0,8.0,0.0,1.0,0.0,0.0,1.0
198,199.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
199,200.0,2.0,24.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0
200,201.0,3.0,28.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0
201,202.0,3.0,29.69911764705882,8.0,2.0,69.0,0.0,1.0,0.0,0.0,1.0
202,203.0,3.0,34.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0
203,204.0,3.0,45.5,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
204,205.0,3.0,18.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
205,206.0,3.0,2.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0
206,207.0,3.0,32.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,1.0
207,208.0,3.0,26.0,0.0,0.0,18.0,0.0,1.0,1.0,0.0,0.0
208,209.0,3.0,16.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
209,210.0,1.0,40.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,0.0
210,211.0,3.0,24.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
211,212.0,2.0,35.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,1.0
212,213.0,3.0,22.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
213,214.0,2.0,30.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
214,215.0,3.0,29.69911764705882,1.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
215,216.0,1.0,31.0,1.0,0.0,113.0,1.0,0.0,1.0,0.0,0.0
216,217.0,3.0,27.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0
217,218.0,2.0,42.0,1.0,0.0,27.0,0.0,1.0,0.0,0.0,1.0
218,219.0,1.0,32.0,0.0,0.0,76.0,1.0,0.0,1.0,0.0,0.0
219,220.0,2.0,30.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
220,221.0,3.0,16.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
221,222.0,2.0,27.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
222,223.0,3.0,51.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
223,224.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
224,225.0,1.0,38.0,1.0,0.0,90.0,0.0,1.0,0.0,0.0,1.0
225,226.0,3.0,22.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0
226,227.0,2.0,19.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
227,228.0,3.0,20.5,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
228,229.0,2.0,18.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
229,230.0,3.0,29.69911764705882,3.0,1.0,25.0,1.0,0.0,0.0,0.0,1.0
230,231.0,1.0,35.0,1.0,0.0,83.0,1.0,0.0,0.0,0.0,1.0
231,232.0,3.0,29.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
232,233.0,2.0,59.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
233,234.0,3.0,5.0,4.0,2.0,31.0,1.0,0.0,0.0,0.0,1.0
234,235.0,2.0,24.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
235,236.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0
236,237.0,2.0,44.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
237,238.0,2.0,8.0,0.0,2.0,26.0,1.0,0.0,0.0,0.0,1.0
238,239.0,2.0,19.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
239,240.0,2.0,33.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0
240,241.0,3.0,29.69911764705882,1.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0
241,242.0,3.0,29.69911764705882,1.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0
242,243.0,2.0,29.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
243,244.0,3.0,22.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
244,245.0,3.0,30.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
245,246.0,1.0,44.0,2.0,0.0,90.0,0.0,1.0,0.0,1.0,0.0
246,247.0,3.0,25.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0
247,248.0,2.0,24.0,0.0,2.0,14.0,1.0,0.0,0.0,0.0,1.0
248,249.0,1.0,37.0,1.0,1.0,52.0,0.0,1.0,0.0,0.0,1.0
249,250.0,2.0,54.0,1.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
250,251.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
251,252.0,3.0,29.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0
252,253.0,1.0,62.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
253,254.0,3.0,30.0,1.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0
254,255.0,3.0,41.0,0.0,2.0,20.0,1.0,0.0,0.0,0.0,1.0
255,256.0,3.0,29.0,0.0,2.0,15.0,1.0,0.0,1.0,0.0,0.0
256,257.0,1.0,29.69911764705882,0.0,0.0,79.0,1.0,0.0,1.0,0.0,0.0
257,258.0,1.0,30.0,0.0,0.0,86.0,1.0,0.0,0.0,0.0,1.0
258,259.0,1.0,35.0,0.0,0.0,512.0,1.0,0.0,1.0,0.0,0.0
259,260.0,2.0,50.0,0.0,1.0,26.0,1.0,0.0,0.0,0.0,1.0
260,261.0,3.0,29.69911764705882,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
261,262.0,3.0,3.0,4.0,2.0,31.0,0.0,1.0,0.0,0.0,1.0
262,263.0,1.0,52.0,1.0,1.0,79.0,0.0,1.0,0.0,0.0,1.0
263,264.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
264,265.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
265,266.0,2.0,36.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0
266,267.0,3.0,16.0,4.0,1.0,39.0,0.0,1.0,0.0,0.0,1.0
267,268.0,3.0,25.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
268,269.0,1.0,58.0,0.0,1.0,153.0,1.0,0.0,0.0,0.0,1.0
269,270.0,1.0,35.0,0.0,0.0,135.0,1.0,0.0,0.0,0.0,1.0
270,271.0,1.0,29.69911764705882,0.0,0.0,31.0,0.0,1.0,0.0,0.0,1.0
271,272.0,3.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
272,273.0,2.0,41.0,0.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0
273,274.0,1.0,37.0,0.0,1.0,29.0,0.0,1.0,1.0,0.0,0.0
274,275.0,3.0,29.69911764705882,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
275,276.0,1.0,63.0,1.0,0.0,77.0,1.0,0.0,0.0,0.0,1.0
276,277.0,3.0,45.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0
277,278.0,2.0,29.69911764705882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
278,279.0,3.0,7.0,4.0,1.0,29.0,0.0,1.0,0.0,1.0,0.0
279,280.0,3.0,35.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0
280,281.0,3.0,65.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0
281,282.0,3.0,28.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
282,283.0,3.0,16.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0
283,284.0,3.0,19.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0
284,285.0,1.0,29.69911764705882,0.0,0.0,26.0,0.0,1.0,0.0,0.0,1.0
285,286.0,3.0,33.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0
286,287.0,3.0,30.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0
287,288.0,3.0,22.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
288,289.0,2.0,42.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0
289,290.0,3.0,22.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0
290,291.0,1.0,26.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,1.0
291,292.0,1.0,19.0,1.0,0.0,91.0,1.0,0.0,1.0,0.0,0.0
292,293.0,2.0,36.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,0.0
293,294.0,3.0,24.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0
294,295.0,3.0,24.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0
